id,whentime,sweeptypeid,fromnumber,tonumber,amount,transactionstatus
15514,2014-10-31 19:29:51,1,5212345678900064,6571234567891006,12.0,0
15515,2014-10-31 19:29:51,1,5212345678900005,6571234567891006,3.0,0
15516,2014-10-31 19:29:51,1,5212345678900032,6571234567891001,-7.14,2
15517,2014-10-31 19:29:51,1,5212345678900077,6571234567891006,18.0,2
15518,2014-10-31 19:29:51,1,5212345678900038,6571234567891006,3.0,0
15519,2014-10-31 19:29:51,1,5212345678900009,6571234567891006,2.0,0
15520,2014-10-31 19:29:51,1,5212345678900074,6571234567891006,18.0,0
15521,2014-10-31 19:29:51,1,5212345678900083,6571234567891006,9.0,0
15522,2014-10-31 19:29:51,1,5212345678900025,6571234567891006,9.0,0
15523,2014-10-31 19:29:51,1,5212345678900039,6571234567891006,8.0,0
15524,2014-11-01 18:59:51,1,5212345678900001,6571234567891003,131.54,1
15525,2014-11-01 18:59:51,1,5212345678900002,6571234567891003,187.62,1
15526,2014-11-01 18:59:51,1,5212345678900004,6571234567891003,455.94,1
15527,2014-11-01 18:59:51,1,5212345678900005,6571234567891003,299.48,1
15528,2014-11-01 18:59:51,1,5212345678900006,6571234567891003,386.28,1
15529,2014-11-01 18:59:51,1,5212345678900007,6571234567891003,361.28,1
15530,2014-11-01 18:59:51,1,5212345678900008,6571234567891003,74.74,1
15531,2014-11-01 18:59:51,1,5212345678900009,6571234567891003,153.32,1
15532,2014-11-01 18:59:51,1,5212345678900010,6571234567891003,304.22,1
15533,2014-11-01 18:59:51,1,5212345678900011,6571234567891003,468.2,1
15534,2014-11-01 18:59:51,1,5212345678900012,6571234567891003,393.48,1
15535,2014-11-01 18:59:51,1,5212345678900013,6571234567891003,333.56,1
15536,2014-11-01 18:59:51,1,5212345678900014,6571234567891003,197.82,1
15537,2014-11-01 18:59:51,1,5212345678900015,6571234567891003,432.26,1
15538,2014-11-01 18:59:51,1,5212345678900017,6571234567891003,292.28,1
15539,2014-11-01 18:59:51,1,5212345678900018,6571234567891003,354.32,1
15540,2014-11-01 18:59:51,1,5212345678900019,6571234567891003,144.32,1
15541,2014-11-01 18:59:51,1,5212345678900020,6571234567891003,606.7,1
15542,2014-11-01 18:59:51,1,5212345678900021,6571234567891003,302.48,1
15543,2014-11-01 18:59:51,1,5212345678900022,6571234567891003,479.98,1
15544,2014-11-01 18:59:51,1,5212345678900023,6571234567891003,436.24,1
15545,2014-11-01 18:59:51,1,5212345678900024,6571234567891003,202.54,1
15546,2014-11-01 18:59:51,1,5212345678900025,6571234567891003,269.36,1
15547,2014-11-01 18:59:51,1,5212345678900026,6571234567891003,499.22,1
15548,2014-11-01 18:59:51,1,5212345678900027,6571234567891003,603.06,1
15549,2014-11-01 18:59:51,1,5212345678900028,6571234567891003,339.42,1
15550,2014-11-01 18:59:51,1,5212345678900029,6571234567891003,161.34,1
15551,2014-11-01 18:59:51,1,5212345678900031,6571234567891003,489.76,1
15552,2014-11-01 18:59:51,1,5212345678900033,6571234567891003,234.14,1
15553,2014-11-01 18:59:51,1,5212345678900034,6571234567891003,651.82,1
15554,2014-11-01 18:59:51,1,5212345678900035,6571234567891003,156.4,1
15555,2014-11-01 18:59:51,1,5212345678900036,6571234567891003,541.38,1
15556,2014-11-01 18:59:51,1,5212345678900037,6571234567891003,180.38,1
15557,2014-11-01 18:59:51,1,5212345678900038,6571234567891003,560.32,1
15558,2014-11-01 18:59:51,1,5212345678900039,6571234567891003,323.34,1
15559,2014-11-01 18:59:51,1,5212345678900040,6571234567891003,610.62,1
15560,2014-11-01 18:59:51,1,5212345678900041,6571234567891003,168.26,1
15561,2014-11-01 18:59:51,1,5212345678900042,6571234567891003,167.62,1
15562,2014-11-01 18:59:51,1,5212345678900043,6571234567891003,156.58,1
15563,2014-11-01 18:59:51,1,5212345678900044,6571234567891003,366.2,1
15564,2014-11-01 18:59:51,1,5212345678900045,6571234567891003,494.08,1
15565,2014-11-01 18:59:51,1,5212345678900046,6571234567891003,433.72,1
15566,2014-11-01 18:59:51,1,5212345678900047,6571234567891003,650.64,1
15567,2014-11-01 18:59:51,1,5212345678900048,6571234567891003,426.84,1
15568,2014-11-01 18:59:51,1,5212345678900049,6571234567891003,81.02,1
15569,2014-11-01 18:59:51,1,5212345678900050,6571234567891003,202.34,1
15570,2014-11-01 18:59:51,1,5212345678900051,6571234567891003,556.98,1
15571,2014-11-01 18:59:51,1,5212345678900053,6571234567891003,597.92,1
15572,2014-11-01 18:59:51,1,5212345678900054,6571234567891003,283.02,1
15573,2014-11-01 18:59:51,1,5212345678900055,6571234567891003,610.4,1
15574,2014-11-01 18:59:51,1,5212345678900057,6571234567891003,530.1,1
15575,2014-11-01 18:59:51,1,5212345678900058,6571234567891003,360.82,1
15576,2014-11-01 18:59:51,1,5212345678900059,6571234567891003,651.3,1
15577,2014-11-01 18:59:51,1,5212345678900060,6571234567891003,287.08,1
15578,2014-11-01 18:59:51,1,5212345678900061,6571234567891003,450.8,1
15579,2014-11-01 18:59:51,1,5212345678900062,6571234567891003,433.68,1
15580,2014-11-01 18:59:51,1,5212345678900063,6571234567891003,445.94,1
15581,2014-11-01 18:59:51,1,5212345678900064,6571234567891003,525.96,1
15582,2014-11-01 18:59:51,1,5212345678900065,6571234567891003,360.76,1
15583,2014-11-01 18:59:51,1,5212345678900066,6571234567891003,542.78,1
15584,2014-11-01 18:59:51,1,5212345678900067,6571234567891003,554.62,1
15585,2014-11-01 18:59:51,1,5212345678900068,6571234567891003,567.74,1
15586,2014-11-01 18:59:51,1,5212345678900069,6571234567891003,477.2,1
15587,2014-11-01 18:59:51,1,5212345678900070,6571234567891003,95.02,1
15588,2014-11-01 18:59:51,1,5212345678900071,6571234567891003,231.16,1
15589,2014-11-01 18:59:51,1,5212345678900072,6571234567891003,511.12,1
15590,2014-11-01 18:59:51,1,5212345678900073,6571234567891003,621.22,1
15591,2014-11-01 18:59:51,1,5212345678900074,6571234567891003,473.46,1
15592,2014-11-01 18:59:51,1,5212345678900075,6571234567891003,516.76,1
15593,2014-11-01 18:59:51,1,5212345678900076,6571234567891003,232.22,1
15594,2014-11-01 18:59:51,1,5212345678900078,6571234567891003,568.42,1
15595,2014-11-01 18:59:51,1,5212345678900079,6571234567891003,241.06,1
15596,2014-11-01 18:59:51,1,5212345678900080,6571234567891003,343.72,1
15597,2014-11-01 18:59:51,1,5212345678900081,6571234567891003,196.62,1
15598,2014-11-01 18:59:51,1,5212345678900082,6571234567891003,254.68,1
15599,2014-11-01 18:59:51,1,5212345678900083,6571234567891003,572.82,1
15600,2014-11-01 18:59:51,1,5212345678900084,6571234567891003,249.72,1
15601,2014-11-01 18:59:51,1,5212345678900085,6571234567891003,633.56,1
15602,2014-11-01 18:59:51,1,5212345678900086,6571234567891003,153.22,1
15603,2014-11-01 18:59:51,1,5212345678900088,6571234567891003,288.78,1
15604,2014-11-01 18:59:51,1,5212345678900089,6571234567891003,419.12,1
15605,2014-11-01 18:59:51,1,5212345678900090,6571234567891003,509.06,1
15606,2014-11-01 18:59:51,1,5212345678900091,6571234567891003,464.32,1
15607,2014-11-01 18:59:51,1,5212345678900093,6571234567891003,244.54,1
15608,2014-11-01 18:59:51,1,5212345678900094,6571234567891003,337.8,1
15609,2014-11-01 18:59:51,1,5212345678900095,6571234567891003,422.92,1
15610,2014-11-01 18:59:51,1,5212345678900096,6571234567891003,652.44,1
15611,2014-11-01 18:59:51,1,5212345678900097,6571234567891003,434.2,1
15612,2014-11-01 18:59:51,1,5212345678900098,6571234567891003,637.34,1
15613,2014-11-01 18:59:51,1,5212345678900099,6571234567891003,296.04,1
15614,2014-11-01 18:59:51,1,5212345678900100,6571234567891003,205.64,1
15615,2014-11-01 18:59:51,1,5212345678900058,6571234567891006,5.0,0
15616,2014-11-01 18:59:51,1,5212345678900028,6571234567891006,15.0,0
15617,2014-11-01 18:59:51,1,5212345678900095,6571234567891006,11.0,0
15618,2014-11-01 18:59:51,1,5212345678900050,6571234567891006,1.0,0
15619,2014-11-01 18:59:51,1,5212345678900037,6571234567891006,11.0,0
15620,2014-11-01 18:59:51,1,5212345678900073,6571234567891006,17.0,0
15621,2014-11-01 18:59:51,1,5212345678900016,6571234567891006,19.0,2
15622,2014-11-01 18:59:51,1,5212345678900057,6571234567891006,16.0,0
15623,2014-11-01 18:59:51,1,5212345678900044,6571234567891006,15.0,0
15624,2014-11-01 18:59:51,1,5212345678900069,6571234567891006,16.0,0
15625,2014-11-01 18:59:51,1,5212345678900030,6571234567891006,12.0,2
15626,2014-11-01 18:59:51,1,5212345678900023,6571234567891001,2410.38160113,0
15627,2014-11-01 18:59:51,1,5212345678900036,6571234567891006,18.0,0
15628,2014-11-01 18:59:51,1,5212345678900021,6571234567891001,1957.57477584,0
15629,2014-11-01 18:59:51,1,5212345678900007,6571234567891006,2.0,0
15630,2014-11-01 18:59:51,1,5212345678900027,6571234567891006,10.0,0
15631,2014-11-01 18:59:51,1,5212345678900087,6571234567891006,6.0,2
15632,2014-11-01 18:59:51,1,5212345678900084,6571234567891006,8.0,0
15633,2014-11-01 18:59:51,1,5212345678900038,6571234567891006,6.0,0
15634,2014-11-02 20:19:51,2,10000,5212345678900001,2880.59736,0
15635,2014-11-02 20:19:51,2,10000,5212345678900002,13351.9368797,0
15636,2014-11-02 20:19:51,2,10000,5212345678900003,9992.0,0
15637,2014-11-02 20:19:51,2,10000,5212345678900004,15967.8766895,0
15638,2014-11-02 20:19:51,2,10000,5212345678900005,24961.7971268,0
15639,2014-11-02 20:19:51,2,10000,5212345678900006,13255.6026711,0
15640,2014-11-02 20:19:51,2,10000,5212345678900007,6932.7381778,0
15641,2014-11-02 20:19:51,2,10000,5212345678900008,5152.33700981,0
15642,2014-11-02 20:19:51,2,10000,5212345678900009,7589.10933546,0
15643,2014-11-02 20:19:51,2,10000,5212345678900010,18280.318881,0
15644,2014-11-02 20:19:51,2,10000,5212345678900011,28536.6799769,0
15645,2014-11-02 20:19:51,2,10000,5212345678900012,35264.9470868,0
15646,2014-11-02 20:19:51,2,10000,5212345678900013,16103.3659975,0
15647,2014-11-02 20:19:51,2,10000,5212345678900014,3476.72532209,0
15648,2014-11-02 20:19:51,2,10000,5212345678900015,22292.7966313,0
15649,2014-11-02 20:19:51,2,10000,5212345678900016,17762.0,0
15650,2014-11-02 20:19:51,2,10000,5212345678900017,8269.38005074,0
15651,2014-11-02 20:19:51,2,10000,5212345678900018,18967.0180732,0
15652,2014-11-02 20:19:51,2,10000,5212345678900019,3002.63636604,0
15653,2014-11-02 20:19:51,2,10000,5212345678900020,15644.1244613,0
15654,2014-11-02 20:19:51,2,10000,5212345678900021,20366.5732148,0
15655,2014-11-02 20:19:51,2,10000,5212345678900022,20804.227763,0
15656,2014-11-02 20:19:51,2,10000,5212345678900023,26781.2699569,0
15657,2014-11-02 20:19:51,2,10000,5212345678900024,16297.4963006,0
15658,2014-11-02 20:19:51,2,10000,5212345678900025,4876.23578415,0
15659,2014-11-02 20:19:51,2,10000,5212345678900026,22705.5959787,0
15660,2014-11-02 20:19:51,2,10000,5212345678900027,3953.2159108,0
15661,2014-11-02 20:19:51,2,10000,5212345678900028,12137.021092,0
15662,2014-11-02 20:19:51,2,10000,5212345678900029,6510.22240422,0
15663,2014-11-02 20:19:51,2,10000,5212345678900030,32604.0,0
15664,2014-11-02 20:19:51,2,10000,5212345678900031,28783.20252,0
15665,2014-11-02 20:19:51,2,10000,5212345678900032,56336.0,0
15666,2014-11-02 20:19:51,2,10000,5212345678900033,13013.5728077,0
15667,2014-11-02 20:19:51,2,10000,5212345678900034,17055.0425431,0
15668,2014-11-02 20:19:51,2,10000,5212345678900035,2830.2747815,0
15669,2014-11-02 20:19:51,2,10000,5212345678900036,13777.0999287,0
15670,2014-11-02 20:19:51,2,10000,5212345678900037,4821.13270251,0
15671,2014-11-02 20:19:51,2,10000,5212345678900038,17507.54288,0
15672,2014-11-02 20:19:51,2,10000,5212345678900039,6631.51166793,0
15673,2014-11-02 20:19:51,2,10000,5212345678900040,19375.400353,0
15674,2014-11-02 20:19:51,2,10000,5212345678900041,3823.66438793,0
15675,2014-11-02 20:19:51,2,10000,5212345678900042,2806.13815858,0
15676,2014-11-02 20:19:51,2,10000,5212345678900043,9049.77359287,0
15677,2014-11-02 20:19:51,2,10000,5212345678900044,7838.12410348,0
15678,2014-11-02 20:19:51,2,10000,5212345678900045,13114.8673893,0
15679,2014-11-02 20:19:51,2,10000,5212345678900046,26074.978498,0
15680,2014-11-02 20:19:51,2,10000,5212345678900047,21232.0052888,0
15681,2014-11-02 20:19:51,2,10000,5212345678900048,7065.14965339,0
15682,2014-11-02 20:19:51,2,10000,5212345678900049,6825.0998299,0
15683,2014-11-02 20:19:51,2,10000,5212345678900050,14299.8489241,0
15684,2014-11-02 20:19:51,2,10000,5212345678900051,50210.0594215,0
15685,2014-11-02 20:19:51,2,10000,5212345678900052,18210.0,0
15686,2014-11-02 20:19:51,2,10000,5212345678900053,28660.3207235,0
15687,2014-11-02 20:19:51,2,10000,5212345678900054,18670.4708367,0
15688,2014-11-02 20:19:51,2,10000,5212345678900055,23620.0404573,0
15689,2014-11-02 20:19:51,2,10000,5212345678900056,4048.8,0
15690,2014-11-02 20:19:51,2,10000,5212345678900057,28828.305793,0
15691,2014-11-02 20:19:51,2,10000,5212345678900058,9515.13027592,0
15692,2014-11-02 20:19:51,2,10000,5212345678900059,25946.1783019,0
15693,2014-11-02 20:19:51,2,10000,5212345678900060,9728.14389787,0
15694,2014-11-02 20:19:51,2,10000,5212345678900061,26961.1281063,0
15695,2014-11-02 20:19:51,2,10000,5212345678900062,35541.6716346,0
15696,2014-11-02 20:19:51,2,10000,5212345678900063,15751.3819785,0
15697,2014-11-02 20:19:51,2,10000,5212345678900064,23160.5932041,0
15698,2014-11-02 20:19:51,2,10000,5212345678900065,16645.7881806,0
15699,2014-11-02 20:19:51,2,10000,5212345678900066,24720.3045329,0
15700,2014-11-02 20:19:51,2,10000,5212345678900067,41932.288518,0
15701,2014-11-02 20:19:51,2,10000,5212345678900068,13178.8778649,0
15702,2014-11-02 20:19:51,2,10000,5212345678900069,8539.58554357,0
15703,2014-11-02 20:19:51,2,10000,5212345678900070,5983.66340514,0
15704,2014-11-02 20:19:51,2,10000,5212345678900071,19230.2648972,0
15705,2014-11-02 20:19:51,2,10000,5212345678900072,10685.6107592,0
15706,2014-11-02 20:19:51,2,10000,5212345678900073,9798.92798842,0
15707,2014-11-02 20:19:51,2,10000,5212345678900074,15805.5478773,0
15708,2014-11-02 20:19:51,2,10000,5212345678900075,27246.6231303,0
15709,2014-11-02 20:19:51,2,10000,5212345678900076,12400.81284,0
15710,2014-11-02 20:19:51,2,10000,5212345678900077,54922.0,0
15711,2014-11-02 20:19:51,2,10000,5212345678900078,8532.84380252,0
15712,2014-11-02 20:19:51,2,10000,5212345678900079,11366.4502453,0
15713,2014-11-02 20:19:51,2,10000,5212345678900080,14949.2263394,0
15714,2014-11-02 20:19:51,2,10000,5212345678900081,12489.1592,0
15715,2014-11-02 20:19:51,2,10000,5212345678900082,8290.00153607,0
15716,2014-11-02 20:19:51,2,10000,5212345678900083,19198.5714471,0
15717,2014-11-02 20:19:51,2,10000,5212345678900084,17887.6256369,0
15718,2014-11-02 20:19:51,2,10000,5212345678900085,37133.7875257,0
15719,2014-11-02 20:19:51,2,10000,5212345678900086,6917.14898625,0
15720,2014-11-02 20:19:51,2,10000,5212345678900087,57536.0,0
15721,2014-11-02 20:19:51,2,10000,5212345678900088,10597.6057626,0
15722,2014-11-02 20:19:51,2,10000,5212345678900089,8100.29129009,0
15723,2014-11-02 20:19:51,2,10000,5212345678900090,28714.9032838,0
15724,2014-11-02 20:19:51,2,10000,5212345678900091,17006.74899,0
15725,2014-11-02 20:19:51,2,10000,5212345678900092,18602.0,0
15726,2014-11-02 20:19:51,2,10000,5212345678900093,5442.51893664,0
15727,2014-11-02 20:19:51,2,10000,5212345678900094,9123.11128374,0
15728,2014-11-02 20:19:51,2,10000,5212345678900095,19937.4003126,0
15729,2014-11-02 20:19:51,2,10000,5212345678900096,43443.6041689,0
15730,2014-11-02 20:19:51,2,10000,5212345678900097,26649.043647,0
15731,2014-11-02 20:19:51,2,10000,5212345678900098,16413.9399832,0
15732,2014-11-02 20:19:51,2,10000,5212345678900099,17000.9978152,0
15733,2014-11-02 20:19:51,2,10000,5212345678900100,14061.8428718,0
15734,2014-11-02 20:19:51,1,5212345678900001,6571234567891004,657.7,1
15735,2014-11-02 20:19:51,1,5212345678900002,6571234567891004,938.1,1
15736,2014-11-02 20:19:51,1,5212345678900003,6571234567891004,499.6,1
15737,2014-11-02 20:19:51,1,5212345678900004,6571234567891004,2279.7,1
15738,2014-11-02 20:19:51,1,5212345678900005,6571234567891004,1497.4,1
15739,2014-11-02 20:19:51,1,5212345678900006,6571234567891004,1931.4,1
15740,2014-11-02 20:19:51,1,5212345678900007,6571234567891004,1806.4,1
15741,2014-11-02 20:19:51,1,5212345678900008,6571234567891004,373.7,1
15742,2014-11-02 20:19:51,1,5212345678900009,6571234567891004,766.6,1
15743,2014-11-02 20:19:51,1,5212345678900010,6571234567891004,1521.1,1
15744,2014-11-02 20:19:51,1,5212345678900011,6571234567891004,2341.0,1
15745,2014-11-02 20:19:51,1,5212345678900012,6571234567891004,1967.4,1
15746,2014-11-02 20:19:51,1,5212345678900013,6571234567891004,1667.8,1
15747,2014-11-02 20:19:51,1,5212345678900014,6571234567891004,989.1,1
15748,2014-11-02 20:19:51,1,5212345678900015,6571234567891004,2161.3,1
15749,2014-11-02 20:19:51,1,5212345678900016,6571234567891004,888.1,1
15750,2014-11-02 20:19:51,1,5212345678900017,6571234567891004,1461.4,1
15751,2014-11-02 20:19:51,1,5212345678900018,6571234567891004,1771.6,1
15752,2014-11-02 20:19:51,1,5212345678900019,6571234567891004,721.6,1
15753,2014-11-02 20:19:51,1,5212345678900020,6571234567891004,3033.5,1
15754,2014-11-02 20:19:51,1,5212345678900021,6571234567891004,1512.4,1
15755,2014-11-02 20:19:51,1,5212345678900022,6571234567891004,2399.9,1
15756,2014-11-02 20:19:51,1,5212345678900023,6571234567891004,2181.2,1
15757,2014-11-02 20:19:51,1,5212345678900024,6571234567891004,1012.7,1
15758,2014-11-02 20:19:51,1,5212345678900025,6571234567891004,1346.8,1
15759,2014-11-02 20:19:51,1,5212345678900026,6571234567891004,2496.1,1
15760,2014-11-02 20:19:51,1,5212345678900027,6571234567891004,3015.3,1
15761,2014-11-02 20:19:51,1,5212345678900028,6571234567891004,1697.1,1
15762,2014-11-02 20:19:51,1,5212345678900029,6571234567891004,806.7,1
15763,2014-11-02 20:19:51,1,5212345678900030,6571234567891004,1630.2,1
15764,2014-11-02 20:19:51,1,5212345678900031,6571234567891004,2448.8,1
15765,2014-11-02 20:19:51,1,5212345678900032,6571234567891004,2816.8,1
15766,2014-11-02 20:19:51,1,5212345678900033,6571234567891004,1170.7,1
15767,2014-11-02 20:19:51,1,5212345678900034,6571234567891004,3259.1,1
15768,2014-11-02 20:19:51,1,5212345678900035,6571234567891004,782.0,1
15769,2014-11-02 20:19:51,1,5212345678900036,6571234567891004,2706.9,1
15770,2014-11-02 20:19:51,1,5212345678900037,6571234567891004,901.9,1
15771,2014-11-02 20:19:51,1,5212345678900038,6571234567891004,2801.6,1
15772,2014-11-02 20:19:51,1,5212345678900039,6571234567891004,1616.7,1
15773,2014-11-02 20:19:51,1,5212345678900040,6571234567891004,3053.1,1
15774,2014-11-02 20:19:51,1,5212345678900041,6571234567891004,841.3,1
15775,2014-11-02 20:19:51,1,5212345678900042,6571234567891004,838.1,1
15776,2014-11-02 20:19:51,1,5212345678900043,6571234567891004,782.9,1
15777,2014-11-02 20:19:51,1,5212345678900044,6571234567891004,1831.0,1
15778,2014-11-02 20:19:51,1,5212345678900045,6571234567891004,2470.4,1
15779,2014-11-02 20:19:51,1,5212345678900046,6571234567891004,2168.6,1
15780,2014-11-02 20:19:51,1,5212345678900047,6571234567891004,3253.2,1
15781,2014-11-02 20:19:51,1,5212345678900048,6571234567891004,2134.2,1
15782,2014-11-02 20:19:51,1,5212345678900049,6571234567891004,405.1,1
15783,2014-11-02 20:19:51,1,5212345678900050,6571234567891004,1011.7,1
15784,2014-11-02 20:19:51,1,5212345678900051,6571234567891004,2784.9,1
15785,2014-11-02 20:19:51,1,5212345678900052,6571234567891004,910.5,1
15786,2014-11-02 20:19:51,1,5212345678900053,6571234567891004,2989.6,1
15787,2014-11-02 20:19:51,1,5212345678900054,6571234567891004,1415.1,1
15788,2014-11-02 20:19:51,1,5212345678900055,6571234567891004,3052.0,1
15789,2014-11-02 20:19:51,1,5212345678900056,6571234567891004,2024.3,1
15790,2014-11-02 20:19:51,1,5212345678900057,6571234567891004,2650.5,1
15791,2014-11-02 20:19:51,1,5212345678900058,6571234567891004,1804.1,1
15792,2014-11-02 20:19:51,1,5212345678900059,6571234567891004,3256.5,1
15793,2014-11-02 20:19:51,1,5212345678900060,6571234567891004,1435.4,1
15794,2014-11-02 20:19:51,1,5212345678900061,6571234567891004,2254.0,1
15795,2014-11-02 20:19:51,1,5212345678900062,6571234567891004,2168.4,1
15796,2014-11-02 20:19:51,1,5212345678900063,6571234567891004,2229.7,1
15797,2014-11-02 20:19:51,1,5212345678900064,6571234567891004,2629.8,1
15798,2014-11-02 20:19:51,1,5212345678900065,6571234567891004,1803.8,1
15799,2014-11-02 20:19:51,1,5212345678900066,6571234567891004,2713.9,1
15800,2014-11-02 20:19:51,1,5212345678900067,6571234567891004,2773.1,1
15801,2014-11-02 20:19:51,1,5212345678900068,6571234567891004,2838.7,1
15802,2014-11-02 20:19:51,1,5212345678900069,6571234567891004,2386.0,1
15803,2014-11-02 20:19:51,1,5212345678900070,6571234567891004,475.1,1
15804,2014-11-02 20:19:51,1,5212345678900071,6571234567891004,1155.8,1
15805,2014-11-02 20:19:51,1,5212345678900072,6571234567891004,2555.6,1
15806,2014-11-02 20:19:51,1,5212345678900073,6571234567891004,3106.1,1
15807,2014-11-02 20:19:51,1,5212345678900074,6571234567891004,2367.3,1
15808,2014-11-02 20:19:51,1,5212345678900075,6571234567891004,2583.8,1
15809,2014-11-02 20:19:51,1,5212345678900076,6571234567891004,1161.1,1
15810,2014-11-02 20:19:51,1,5212345678900077,6571234567891004,2746.1,1
15811,2014-11-02 20:19:51,1,5212345678900078,6571234567891004,2842.1,1
15812,2014-11-02 20:19:51,1,5212345678900079,6571234567891004,1205.3,1
15813,2014-11-02 20:19:51,1,5212345678900080,6571234567891004,1718.6,1
15814,2014-11-02 20:19:51,1,5212345678900081,6571234567891004,983.1,1
15815,2014-11-02 20:19:51,1,5212345678900082,6571234567891004,1273.4,1
15816,2014-11-02 20:19:51,1,5212345678900083,6571234567891004,2864.1,1
15817,2014-11-02 20:19:51,1,5212345678900084,6571234567891004,1248.6,1
15818,2014-11-02 20:19:51,1,5212345678900085,6571234567891004,3167.8,1
15819,2014-11-02 20:19:51,1,5212345678900086,6571234567891004,766.1,1
15820,2014-11-02 20:19:51,1,5212345678900087,6571234567891004,2876.8,1
15821,2014-11-02 20:19:51,1,5212345678900088,6571234567891004,1443.9,1
15822,2014-11-02 20:19:51,1,5212345678900089,6571234567891004,2095.6,1
15823,2014-11-02 20:19:51,1,5212345678900090,6571234567891004,2545.3,1
15824,2014-11-02 20:19:51,1,5212345678900091,6571234567891004,2321.6,1
15825,2014-11-02 20:19:51,1,5212345678900092,6571234567891004,930.1,1
15826,2014-11-02 20:19:51,1,5212345678900093,6571234567891004,1222.7,1
15827,2014-11-02 20:19:51,1,5212345678900094,6571234567891004,1689.0,1
15828,2014-11-02 20:19:51,1,5212345678900095,6571234567891004,2114.6,1
15829,2014-11-02 20:19:51,1,5212345678900096,6571234567891004,3262.2,1
15830,2014-11-02 20:19:51,1,5212345678900097,6571234567891004,2171.0,1
15831,2014-11-02 20:19:51,1,5212345678900098,6571234567891004,3186.7,1
15832,2014-11-02 20:19:51,1,5212345678900099,6571234567891004,1480.2,1
15833,2014-11-02 20:19:51,1,5212345678900100,6571234567891004,1028.2,1
15834,2014-11-02 20:19:51,1,5212345678900068,6571234567891006,19.0,0
15835,2014-11-02 20:19:51,1,5212345678900033,6571234567891001,310.786765012,0
15836,2014-11-02 20:19:51,1,5212345678900057,6571234567891001,9807.16151548,0
15837,2014-11-02 20:19:51,1,5212345678900089,6571234567891006,4.0,0
15838,2014-11-02 20:19:51,1,5212345678900001,6571234567891006,7.0,0
15839,2014-11-02 20:19:51,1,5212345678900014,6571234567891006,11.0,0
15840,2014-11-02 20:19:51,1,5212345678900081,6571234567891006,4.0,0
15841,2014-11-02 20:19:51,1,5212345678900087,6571234567891006,14.0,0
15842,2014-11-02 20:19:51,1,5212345678900033,6571234567891006,20.0,0
15843,2014-11-02 20:19:51,1,5212345678900044,6571234567891001,943.761644041,0
15844,2014-11-02 20:19:51,1,5212345678900068,6571234567891006,13.0,0
15845,2014-11-02 20:19:51,1,5212345678900016,6571234567891006,9.0,0
15846,2014-11-02 20:19:51,1,5212345678900025,6571234567891001,72.4526538343,0
15847,2014-11-02 20:19:51,1,5212345678900070,6571234567891006,19.0,0
15848,2014-11-02 20:19:51,1,5212345678900082,6571234567891006,1.0,0
15849,2014-11-02 20:19:51,1,5212345678900037,6571234567891006,6.0,0
15850,2014-11-02 20:19:51,1,5212345678900083,6571234567891006,19.0,0
15851,2014-11-02 20:19:51,1,5212345678900031,6571234567891006,2.0,0
15852,2014-11-02 20:19:51,1,5212345678900064,6571234567891006,2.0,0
15853,2014-11-02 20:19:51,1,5212345678900002,6571234567891006,7.0,0
15854,2014-11-03 19:59:51,1,5212345678900092,6571234567891006,2.0,0
15855,2014-11-03 19:59:51,1,5212345678900057,6571234567891006,12.0,0
15856,2014-11-03 19:59:51,1,5212345678900067,6571234567891006,9.0,0
15857,2014-11-03 19:59:51,1,5212345678900003,6571234567891006,10.0,0
15858,2014-11-03 19:59:51,1,5212345678900051,6571234567891006,2.0,0
15859,2014-11-03 19:59:51,1,5212345678900099,6571234567891006,9.0,0
15860,2014-11-03 19:59:51,1,5212345678900068,6571234567891006,20.0,0
15861,2014-11-03 19:59:51,1,5212345678900082,6571234567891006,6.0,0
15862,2014-11-03 19:59:51,1,5212345678900076,6571234567891006,11.0,0
15863,2014-11-03 19:59:51,1,5212345678900044,6571234567891006,10.0,0
15864,2014-11-03 19:59:51,1,5212345678900072,6571234567891006,12.0,0
15865,2014-11-03 19:59:51,1,5212345678900063,6571234567891006,7.0,0
15866,2014-11-03 19:59:51,1,5212345678900038,6571234567891006,7.0,0
15867,2014-11-03 19:59:51,1,5212345678900081,6571234567891006,3.0,0
15868,2014-11-03 19:59:51,1,5212345678900029,6571234567891006,7.0,0
15869,2014-11-03 19:59:51,1,5212345678900016,6571234567891001,2188.667,0
15870,2014-11-03 19:59:51,1,5212345678900063,6571234567891006,10.0,0
15871,2014-11-03 19:59:51,1,5212345678900078,6571234567891006,12.0,0
15872,2014-11-03 19:59:51,1,5212345678900076,6571234567891006,4.0,0
15873,2014-11-04 20:29:51,1,5212345678900056,6571234567891006,11.0,0
15874,2014-11-04 20:29:51,1,5212345678900074,6571234567891006,16.0,0
15875,2014-11-04 20:29:51,1,5212345678900021,6571234567891006,6.0,0
15876,2014-11-04 20:29:51,1,5212345678900092,6571234567891006,1.0,0
15877,2014-11-04 20:29:51,1,5212345678900040,6571234567891006,15.0,0
15878,2014-11-04 20:29:51,1,5212345678900010,6571234567891006,13.0,0
15879,2014-11-04 20:29:51,1,5212345678900050,6571234567891006,2.0,0
15880,2014-11-04 20:29:51,1,5212345678900034,6571234567891006,18.0,0
15881,2014-11-04 20:29:51,1,5212345678900025,6571234567891006,19.0,0
